Date,Close
2018-08-23 16:00:00,107.56
2018-08-24 16:00:00,108.4
2018-08-27 16:00:00,109.6
2018-08-28 16:00:00,110.26
2018-08-29 16:00:00,112.02
2018-08-30 16:00:00,111.95
2018-08-31 16:00:00,112.33
2018-09-04 16:00:00,111.71
2018-09-05 16:00:00,108.49
2018-09-06 16:00:00,108.74
2018-09-07 16:00:00,108.21
2018-09-10 16:00:00,109.38
2018-09-11 16:00:00,111.24
2018-09-12 16:00:00,111.71
2018-09-13 16:00:00,112.91
2018-09-14 16:00:00,113.37
2018-09-17 16:00:00,112.14
2018-09-18 16:00:00,113.21
2018-09-19 16:00:00,111.7
2018-09-20 16:00:00,113.57
2018-09-21 16:00:00,114.26
2018-09-24 16:00:00,114.67
2018-09-25 16:00:00,114.45
2018-09-26 16:00:00,113.98
2018-09-27 16:00:00,114.41
2018-09-28 16:00:00,114.37
2018-10-01 16:00:00,115.61
2018-10-02 16:00:00,115.15
2018-10-03 16:00:00,115.17
2018-10-04 16:00:00,112.79
2018-10-05 16:00:00,112.13
2018-10-08 16:00:00,110.85
2018-10-09 16:00:00,112.26
2018-10-10 16:00:00,106.16
2018-10-11 16:00:00,105.91
2018-10-12 16:00:00,109.57
2018-10-15 16:00:00,107.6
2018-10-16 16:00:00,111
2018-10-17 16:00:00,110.71
2018-10-18 16:00:00,108.5
2018-10-19 16:00:00,108.66
2018-10-22 16:00:00,109.63
2018-10-23 16:00:00,108.1
2018-10-24 16:00:00,102.32
2018-10-25 16:00:00,108.3
2018-10-26 16:00:00,106.96
2018-10-29 16:00:00,103.85
2018-10-30 16:00:00,103.73
2018-10-31 16:00:00,106.81
2018-11-01 16:00:00,105.92
2018-11-02 16:00:00,106.16
2018-11-05 16:00:00,107.51
2018-11-06 16:00:00,107.72
2018-11-07 16:00:00,111.96
2018-11-08 16:00:00,111.75
2018-11-09 16:00:00,109.57
2018-11-12 16:00:00,106.87
2018-11-13 16:00:00,106.94
2018-11-14 16:00:00,104.97
2018-11-15 16:00:00,107.28
2018-11-16 16:00:00,108.29
2018-11-19 16:00:00,104.62
2018-11-20 16:00:00,101.71
2018-11-21 16:00:00,103.11
2018-11-23 13:00:00,103.07
2018-11-26 16:00:00,106.47
2018-11-27 16:00:00,107.14
2018-11-28 16:00:00,111.12
2018-11-29 16:00:00,110.19
2018-11-30 16:00:00,110.89
2018-12-03 16:00:00,112.09
2018-12-04 16:00:00,108.52
2018-12-06 16:00:00,109.19
2018-12-07 16:00:00,104.82
2018-12-10 16:00:00,107.59
2018-12-11 16:00:00,108.59
2018-12-12 16:00:00,109.08
2018-12-13 16:00:00,109.45
2018-12-14 16:00:00,106.03
2018-12-17 16:00:00,102.89
2018-12-18 16:00:00,103.97
2018-12-19 16:00:00,103.69
2018-12-20 16:00:00,101.51
2018-12-21 16:00:00,98.23
2018-12-24 13:00:00,94.13
2018-12-26 16:00:00,100.56
2018-12-27 16:00:00,101.18
2018-12-28 16:00:00,100.39
2018-12-31 16:00:00,101.57
2019-01-02 16:00:00,101.12
2019-01-03 16:00:00,97.4
2019-01-04 16:00:00,101.93
2019-01-07 16:00:00,102.06
2019-01-08 16:00:00,102.8
2019-01-09 16:00:00,104.27
2019-01-10 16:00:00,103.6
2019-01-11 16:00:00,102.8
2019-01-14 16:00:00,102.05
2019-01-15 16:00:00,105.01
2019-01-16 16:00:00,105.38
2019-01-17 16:00:00,106.12
2019-01-18 16:00:00,107.71
2019-01-22 16:00:00,105.68
2019-01-23 16:00:00,106.71
2019-01-24 16:00:00,106.2
2019-01-25 16:00:00,107.17
2019-01-28 16:00:00,105.08
2019-01-29 16:00:00,102.94
2019-01-30 16:00:00,106.38
2019-01-31 16:00:00,104.43
2019-02-01 16:00:00,102.78
2019-02-04 16:00:00,105.74
2019-02-05 16:00:00,107.22
2019-02-06 16:00:00,106.03
2019-02-07 16:00:00,105.27
2019-02-08 16:00:00,105.67
2019-02-11 16:00:00,105.25
2019-02-12 16:00:00,106.89
2019-02-13 16:00:00,106.81
2019-02-14 16:00:00,106.9
2019-02-15 16:00:00,108.22
2019-02-19 16:00:00,108.17
2019-02-20 16:00:00,107.15
2019-02-21 16:00:00,109.41
2019-02-22 16:00:00,110.97
2019-02-25 16:00:00,111.59
2019-02-26 16:00:00,112.36
2019-02-27 16:00:00,112.17
2019-02-28 16:00:00,112.03
2019-03-01 16:00:00,112.53
2019-03-04 16:00:00,112.26
2019-03-05 16:00:00,111.7
2019-03-06 16:00:00,111.75
2019-03-07 16:00:00,110.39
2019-03-08 16:00:00,110.51
2019-03-11 16:00:00,112.83
2019-03-12 16:00:00,113.62
2019-03-13 16:00:00,114.5
2019-03-14 16:00:00,114.59
2019-03-15 16:00:00,115.91
2019-03-18 16:00:00,117.57
2019-03-19 16:00:00,117.65
2019-03-20 16:00:00,117.52
2019-03-21 16:00:00,120.22
2019-03-22 16:00:00,117.05
2019-03-25 16:00:00,117.66
2019-03-26 16:00:00,117.91
2019-03-27 16:00:00,116.77
2019-03-28 16:00:00,116.93
2019-03-29 16:00:00,117.94
2019-04-01 16:00:00,119.02
2019-04-02 16:00:00,119.19
2019-04-03 16:00:00,119.97
2019-04-04 16:00:00,119.36
2019-04-05 16:00:00,119.89
2019-04-08 16:00:00,119.93
2019-04-09 16:00:00,119.28
2019-04-10 16:00:00,120.19
2019-04-11 16:00:00,120.33
2019-04-12 16:00:00,120.95
2019-04-15 16:00:00,121.05
2019-04-16 16:00:00,120.77
2019-04-17 16:00:00,121.77
2019-04-18 16:00:00,123.37
2019-04-22 16:00:00,123.76
2019-04-23 16:00:00,125.44
2019-04-24 16:00:00,125.01
2019-04-25 16:00:00,129.15
2019-04-26 16:00:00,129.89
2019-04-29 16:00:00,129.77
2019-04-30 16:00:00,130.6
2019-05-01 16:00:00,127.88
